Date,AUDUSD=X,CHFUSD=X,CNYUSD=X,EURUSD=X,JPYUSD=X,KRWUSD=X,MXNUSD=X,RUBUSD=X
2010-01-01 0:00,0.88628912,0.94339627,0.14669424295425415,1.387694001197815,0.011082787998020649,0.000871308,0.076519877,0.032949362
2010-02-01 0:00,0.8987956643104553,0.9317927956581116,0.14669854938983917,1.3637913465499878,0.011249859817326069,0.000882145,0.078372732,0.033390209
2010-03-01 0:00,0.9155831933021545,0.9490727186203003,0.14671577513217926,1.3508037328720093,0.0106929,0.000883705,0.080936924,0.033986438
2010-04-01 0:00,0.9248127341270447,0.9297136068344116,0.14671361446380615,1.3298048973083496,0.010657572,0.000902609,0.081288919,0.034240711480379105
2010-05-01 0:00,0.8465966582298279,0.8648275136947632,0.1466684341430664,1.2287880182266235,0.010966114699840546,0.000833333,0.077478603,0.032378178
2010-06-01 0:00,0.8413259983062744,0.9278159141540527,0.14766687154769897,1.223002314567566,0.011308379471302032,0.000814863,0.077341318,0.031998466700315475
2010-07-01 0:00,0.9052231907844543,0.9603379964828491,0.1478152871131897,1.3040019273757935,0.011567380279302597,0.000844523,0.079157762,0.033030555
2010-08-01 0:00,0.8918219804763794,0.9754765033721924,0.14720386266708374,1.266592264175415,0.011829840019345284,0.000838153,0.07571169,0.032624296844005585
2010-09-01 0:00,0.9693679809570312,1.0238558053970337,0.1497364640235901,1.3628062009811401,0.011938017792999744,0.000877809,0.079402894,0.032897982746362686
2010-10-01 0:00,0.9727626442909241,1.010325551,0.1497790813446045,1.377808928489685,0.012243049219250679,0.00088308,0.081024148,0.032615785
2010-11-01 0:00,0.9607070684432983,0.9989012479782104,0.15036463737487793,1.3103927373886108,0.011868872679769993,0.000859845,0.080131419,0.031908921897411346
2010-12-01 0:00,1.0157749652862549,1.0700910091400146,0.15123102068901062,1.3301233053207397,0.012272950261831284,0.000887233,0.081092477,0.032730762
2011-01-01 0:00,0.9873617887496948,1.0617965459823608,0.15214909613132477,1.3572757244110107,0.012181900441646576,0.000894935,0.082562745,0.033694766
2011-02-01 0:00,1.014497161,1.077586293,0.15236933529376984,1.373437762260437,0.012251598760485649,0.000887233,0.082651459,0.034572169
2011-03-01 0:00,1.0319172143936157,1.0886130332946777,0.1527043879032135,1.4121301174163818,0.012026458,0.000910498,0.084097221,0.035066802
2011-04-01 0:00,1.093900442123413,1.1456066370010376,0.15382249653339386,1.4820963144302368,0.012265424244105816,0.000935629,0.086805552,0.036342229694128036
2011-05-01 0:00,1.070297122001648,1.1755025386810303,0.15446877479553223,1.4322338104248047,0.012363996356725693,0.000929973,0.086482748,0.035716451704502106
2011-06-01 0:00,1.0692671537399292,1.2003360986709595,0.15472690761089325,1.4478904008865356,0.012390038929879665,0.000935541,0.085388348,0.035755534
2011-07-01 0:00,1.1000010967254639,1.2480499744415283,0.15520720183849335,1.4331985712051392,0.012865045107901096,0.000953289,0.085572481,0.036303833
2011-08-01 0:00,1.0676004886627197,1.2208521366119385,0.15673244,1.4433138370513916,0.013037641,0.00093301,0.081155658,0.03467058
2011-09-01 0:00,0.9764671921730042,1.1140447854995728,0.15655577182769775,1.3585848808288574,0.013026770204305649,0.000849618,0.072020166,0.031276684
2011-10-01 0:00,1.0673953294754028,1.159689188,0.15751007199287415,1.4140071868896484,0.013203063048422337,0.000905797,0.074912541,0.033689883
2011-11-01 0:00,1.0018032789230347,1.0855523347854614,0.15710672736167908,1.3324095010757446,0.012827090919017792,0.000876962,0.073390722,0.032477021
2011-12-01 0:00,1.0140959024429321,1.0636147260665894,0.1585037261247635,1.2956053018569946,0.012876808,0.000865501,0.07182721,0.031285003
2012-01-01 0:00,1.05860436,1.095170259475708,0.15838824212551117,1.313956857,0.013095861300826073,0.000888336,0.076640099,0.03294893
2012-02-01 0:00,1.0799602270126343,1.1184431314468384,0.15877048671245575,1.3477997779846191,0.012425446882843971,0.000889205,0.077808902,0.034484900534152985
2012-03-01 0:00,1.0351002216339111,1.1091023683547974,0.15883100032806396,1.334507703781128,0.012068549171090126,0.000884408,0.078140266,0.034107573330402374
2012-04-01 0:00,1.0456314086914062,1.1024142503738403,0.15862441062927246,1.3241524696350098,0.012445551343262196,0.000883626,0.077146202,0.034164439886808395
2012-05-01 0:00,0.9704968333244324,1.0302162170410156,0.1574629545211792,1.2374706268310547,0.012661112,0.000847673,0.069713615,0.030519254505634308
2012-06-01 0:00,1.024096965789795,1.0553309917449951,0.15738117694854736,1.266496181488037,0.012529758736491203,0.000897666,0.074770004,0.030871822
2012-07-01 0:00,1.0498688220977783,1.0208247900009155,0.1567496359348297,1.2259409427642822,0.012803933583199978,0.000879817,0.074972637,0.031096268445253372
2012-08-01 0:00,1.0280978679656982,1.0418837070465088,0.15747535228729248,1.2510946989059448,0.012733987532556057,0.000882145,0.075832255,0.030734051018953323
2012-09-01 0:00,1.0357112884521484,1.062846064567566,0.15911658108234406,1.284505009651184,0.012826762162148952,0.00091191,0.077751428,0.032097164541482925
2012-10-01 0:00,1.0366023778915405,1.072662115097046,0.1602076292037964,1.2962603569030762,0.012549570761620998,0.000917179,0.076426305,0.031909529119729996
2012-11-01 0:00,1.0429377555847168,1.077818512916565,0.16047757863998413,1.2973533868789673,0.012172706425189972,0.000924129,0.07716883,0.032398947
2012-12-01 0:00,1.039198637008667,1.0957703590393066,0.16039007902145386,1.3227688074111938,0.011633317917585373,0.000963298,0.077897996,0.032851294
2013-01-01 0:00,1.0418837070465088,1.0976948738098145,0.16078463196754456,1.3568336963653564,0.010986475,0.000921319,0.078832023,0.033297814428806305
2013-02-01 0:00,1.0232272148132324,1.0769942998886108,0.1606115996837616,1.3150973320007324,0.010833884,0.000922594,0.078233182,0.032849352806806564
2013-03-01 0:00,1.0408751964569092,1.0526316165924072,0.1608285903930664,1.2807868719100952,0.010606703348457813,0.000917431,0.08114709,0.032202281057834625
2013-04-01 0:00,1.0344042778015137,1.067121982574463,0.16220073401927948,1.3095861673355103,0.010218262672424316,0.000906454,0.08240898,0.032330859
2013-05-01 0:00,0.9669309854507446,1.0485477447509766,0.163374662,1.3043931722640991,0.009891197,0.000886839,0.078151256,0.031589188
2013-06-01 0:00,0.9128252267837524,1.0580891370773315,0.16319602727890015,1.3013039827346802,0.010062387213110924,0.000891186,0.077089116,0.030478047
2013-07-01 0:00,0.9072763323783875,1.075708270072937,0.1633533239364624,1.3264886140823364,0.010202416218817234,0.00089823,0.078492939,0.030372796580195427
2013-08-01 0:00,0.8902341723442078,1.0752999782562256,0.16367951035499573,1.3224014043807983,0.010188486,0.00092081,0.074699998,0.030050000175833702
2013-09-01 0:00,0.9301460981369019,1.1047282218933105,0.16366879642009735,1.349545955657959,0.010222126729786396,0.000929541,0.076393962,0.030919453129172325
2013-10-01 0:00,0.9470324516296387,1.1108025312423706,0.16437095403671265,1.3724011182785034,0.010151562,0.000945001,0.076833837,0.031292930245399475
2013-11-01 0:00,0.9113277792930603,1.103850245475769,0.16438716650009155,1.359397530555725,0.009762765,0.000945984,0.076318406,0.030170001089572906
2013-12-01 0:00,0.8919811248779297,1.1271415948867798,0.1652400940656662,1.3810056447982788,0.0095298,0.000948497,0.076761819,0.030596759170293808
2014-01-01 0:00,0.8795848488807678,1.1080701351165771,0.16526193916797638,1.3558770418167114,0.009731602,0.000926526,0.074933641,0.028650585561990738
2014-02-01 0:00,0.8961697816848755,1.1257457733154297,0.16344141960144043,1.3707455396652222,0.00979336,0.000935716,0.075503722,0.027784802
2014-03-01 0:00,0.9260116219520569,1.1276500225067139,0.1612331122159958,1.3752131462097168,0.009719212,0.000937602,0.076641798,0.028128210455179214
2014-04-01 0:00,0.9274716973304749,1.1322463750839233,0.16004866361618042,1.3813681602478027,0.00975001,0.000971402,0.076483123,0.028073801
2014-05-01 0:00,0.9309253096580505,1.1164003610610962,0.1600400060415268,1.3634566068649292,0.00982,0.000980584,0.077739999,0.028639998
2014-06-01 0:00,0.9417082667350769,1.1223344802856445,0.16106949746608734,1.3644425868988037,0.009857752,0.000986875,0.0770991,0.029649659991264343
2014-07-01 0:00,0.9325748682022095,1.100473165512085,0.16229814291000366,1.3396027088165283,0.009723843,0.000976944,0.075626947,0.028121484
2014-08-01 0:00,0.9334453344345093,1.0884827375411987,0.16304171085357666,1.313456416130066,0.009604488,0.000987264,0.076514959,0.026969999074935913
2014-09-01 0:00,0.8716875910758972,1.0516352653503418,0.16286645829677582,1.269083857536316,0.009141603,0.00095039,0.074492782,0.025428988
2014-10-01 0:00,0.8824567198753357,1.0459157228469849,0.16381359100341797,1.2613362073898315,0.009156419,0.000948947,0.074202523,0.024382513016462326
2014-11-01 0:00,0.84430939,1.033271312713623,0.1625100076198578,1.2437965869903564,0.008415666,0.000918611,0.071766898,0.020301271229982376
2014-12-01 0:00,0.818397582,1.0115928649902344,0.16149871051311493,1.2162047624588013,0.008371143,0.000912992,0.067878708,0.017680339515209198
2015-01-01 0:00,0.7788768410682678,1.0870994329452515,0.16023072600364685,1.1287955045700073,0.008514262,0.000908265,0.066710003,0.014440000057220459
2015-02-01 0:00,0.781921923,1.0486994981765747,0.15953998267650604,1.119795799255371,0.00836,9.069966316223145,0.066890001,0.016357243061065674
2015-03-01 0:00,0.7658140659332275,1.0337413549423218,0.16138142347335815,1.0830246210098267,0.00833243,0.000904568,0.065524355,0.017383744940161705
2015-04-01 0:00,0.7994883060455322,1.063490390777588,0.16154567897319794,1.1114321947097778,0.008405481,0.00093548,0.065177746,0.019611804
2015-05-01 0:00,0.7658140659332275,1.0604453086853027,0.1615195870399475,1.0960345268249512,0.008076239,0.000903342,0.065046318,0.019036742
2015-06-01 0:00,0.767283022,1.0800302028656006,0.16132155060768127,1.122296690940857,0.008151952,0.000894278,0.063648097,0.017969226464629173
2015-07-01 0:00,0.7294477820396423,1.0327378511428833,0.16129812598228455,1.0939244031906128,0.008059901,0.000854139,0.062092747539281845,0.016757296
2015-08-01 0:00,0.7140816450119019,1.040474534034729,0.15677666664123535,1.1214030981063843,0.008244771,0.000849185,0.059720106422901154,0.015315108932554722
2015-09-01 0:00,0.7003781795501709,1.029866099357605,0.15739108622074127,1.1255937814712524,0.008343067,0.000837409,0.059123881,0.015218383632600307
2015-10-01 0:00,0.7090187072753906,1.0114291906356812,0.15826000273227692,1.100897192955017,0.00829,8.750973701,0.060600001364946365,0.01557875
2015-11-01 0:00,0.7183908224105835,0.9706853032112122,0.15661706030368805,1.0583018064498901,0.008141333,0.000865928,0.060374808,0.015055706724524498
2015-12-01 0:00,0.7284913063049316,1.012145757675171,0.15429240465164185,1.093398094177246,0.008302201,0.000850745,0.057904683,0.013655604794621468
2016-01-01 0:00,0.7068636417388916,0.976085901,0.1513499915599823,1.0825908184051514,0.008241306,8.104975700378418,0.05512983,0.013063357211649418
2016-02-01 0:00,0.7128092050552368,1.0033109188079834,0.15312997996807098,1.0923947095870972,0.00879817,0.000805717,0.055131622,0.013099293
2016-03-01 0:00,0.7661073803901672,1.036323070526123,0.15491627156734467,1.1334655284881592,0.008899489,0.000877016,0.057927656918764114,0.014775414019823074
2016-04-01 0:00,0.7606876492500305,1.0419998168945312,0.15470057725906372,1.1448328495025635,0.009402915,0.000874891,0.058189999,0.01546
2016-05-01 0:00,0.7195797562599182,1.0087764263153076,0.152130589,1.1148396730422974,0.009021932,0.000834411,0.054155339,0.015227886
2016-06-01 0:00,0.7469933032989502,1.021168828010559,0.1509023904800415,1.1128050088882446,0.009729709,0.000867943,0.054576363414525986,0.015670297667384148
2016-07-01 0:00,0.7587829232215881,1.031523347,0.1505502611398697,1.1168068647384644,0.009772114,8.778012276,0.053318291902542114,0.015160000883042812
2016-08-01 0:00,0.7524454593658447,1.0172008275985718,0.149691641,1.1153244972229004,0.009721196,0.00089415,0.0532079,0.015311661176383495
2016-09-01 0:00,0.7628347277641296,1.0350896120071411,0.14995425939559937,1.121956706047058,0.009881521,0.000907754,0.051629078,0.015852885
2016-10-01 0:00,0.7598206996917725,1.0127710103988647,0.14741869270801544,1.0984665155410767,0.009563429,0.000872068,0.053016647696495056,0.015862466767430305
2016-11-01 0:00,0.7484470009803772,0.988474429,0.14498427510261536,1.0648492574691772,0.00889126,0.000856267,0.04863305,0.015352729
2016-12-01 0:00,0.7209285497665405,0.9805845022201538,0.14401336014270782,1.0520004034042358,0.008555052,0.000829009,0.048266276717185974,0.016331516206264496
2017-01-01 0:00,0.7565441131591797,1.0056719779968262,0.14533405005931854,1.0708587169647217,0.008798944,0.000855278,0.048065141,0.016745286
2017-02-01 0:00,0.7676364183425903,0.9906188249588013,0.14555828273296356,1.0584250688552856,0.008869573,0.000881881,0.049726259,0.017187003046274185
2017-03-01 0:00,0.7655209302902222,0.9995601773262024,0.14515894651412964,1.0687072277069092,0.008946464,0.000895239,0.053499997,0.017862150445580482
2017-04-01 0:00,0.7483405470848083,1.005843997001648,0.14467383921146393,1.0907504558563232,0.008984565,0.000880561,0.053146936,0.017564814537763596
2017-05-01 0:00,0.7459346652030945,1.024758219718933,0.1458618938922882,1.117168664932251,0.009022095,0.000889759,0.053661458,0.017689472064375877
2017-06-01 0:00,0.7685213685035706,1.0467915534973145,0.14736872911453247,1.144164800643921,0.008927854,0.000872494,0.055206347,0.016829351
2017-07-01 0:00,0.7985944747924805,1.0318107604980469,0.14839217066764832,1.1747292280197144,0.009048955,0.00088964,0.056149334,0.016812600195407867
2017-08-01 0:00,0.7907013297080994,1.0376672744750977,0.15161393582820892,1.1893434524536133,0.009053051,0.00089021,0.055936858,0.017107147723436356
2017-09-01 0:00,0.7846275568008423,1.026030421257019,0.1500375121831894,1.1741636991500854,0.00885,8.667013168334961,0.055159997,0.017274199053645134
2017-10-01 0:00,0.7697636485099792,1.0053080320358276,0.15054799616336823,1.1652703285217285,0.00884987,0.000890115,0.052161712,0.017271097749471664
2017-11-01 0:00,0.7566586136817932,1.0157955884933472,0.15132483839988708,1.185199261,0.008928412,0.00092536,0.053624563,0.017065808176994324
2017-12-01 0:00,0.7808229923248291,1.0265886783599854,0.15371136367321014,1.2000048160552979,0.008874689,0.000937752,0.0509165,0.017352977767586708
2018-01-01 0:00,0.8101101517677307,1.0699878931045532,0.15820030868053436,1.2409565448760986,0.009196924,0.000932366,0.053800757974386215,0.017756376415491104
2018-02-01 0:00,0.7793624997138977,1.0645545721054077,0.15831051766872406,1.2230321168899536,0.009308733,0.000926449,0.053120568,0.017787517979741096
2018-03-01 0:00,0.7678132653236389,1.0483169555664062,0.15909379720687866,1.2331976890563965,0.009409994,0.000943485,0.055107347667217255,0.017445309087634087
2018-04-01 0:00,0.7575184106826782,1.0120331048965454,0.15780338644981384,1.2122827768325806,0.009166071,0.00093668,0.053656708,0.016046160832047462
2018-05-01 0:00,0.7571169137954712,1.0115519762039185,0.15581177175045013,1.1667250394821167,0.009198616,0.000930207,0.050568390637636185,0.016103838
2018-06-01 0:00,0.7346459031105042,1.0101724863052368,0.15088874101638794,1.1704941987991333,0.009050921,0.000892427,0.050686035,0.015914976596832275
2018-07-01 0:00,0.7407297492027283,1.012063742,0.14673729240894318,1.1707408428192139,0.009009495,0.00089552,0.053964849561452866,0.016075516119599342
2018-08-01 0:00,0.7261636853218079,1.032417893409729,0.14613260328769684,1.1664663553237915,0.00900909,0.000896499,0.052356459,0.014662176370620728
2018-09-01 0:00,0.7225433588027954,1.0186100006103516,0.14560279250144958,1.162304162979126,0.00879639,0.000901583,0.053467643,0.015248596668243408
2018-10-01 0:00,0.7099247574806213,0.9950248599052429,0.14354822039604187,1.1346358060836792,0.008845487,0.000878966,0.049846474,0.015273705124855042
2018-11-01 0:00,0.7321876883506775,1.0041168928146362,0.14406107366085052,1.1392766237258911,0.008817486,0.000895239,0.049444247,0.01513553
2018-12-01 0:00,0.7044734358787537,1.0166734457015991,0.1454080194234848,1.1439945697784424,0.009063718,0.000895816,0.050902578979730606,0.014384101144969463
2019-01-01 0:00,0.7254682779312134,1.0065425634384155,0.14890924096107483,1.1487650871276855,0.009175912,0.000901713,0.052341551,0.015287154354155064
2019-02-01 0:00,0.7148473858833313,0.9995002746582031,0.1495617777109146,1.1380189657211304,0.009020223,0.000896781,0.052179839462041855,0.015214725397527218
2019-03-01 0:00,0.7087172269821167,1.005469799041748,0.14900687336921692,1.1233052015304565,0.009019572,0.000880359,0.051506303,0.015256949700415134
2019-04-01 0:00,0.7055171132087708,0.9810654520988464,0.14853544533252716,1.1185182332992554,0.008954396,0.000862969,0.052636012,0.015520286746323109
2019-05-01 0:00,0.6906077861785889,0.9931473135948181,0.14490863680839539,1.1131147146224976,0.009144362,0.000841482,0.051216285675764084,0.015334154479205608
2019-06-01 0:00,0.7003781795501709,1.0242857933044434,0.1456218808889389,1.1390948295593262,0.009281001,0.000865419,0.052157089,0.015858566388487816
2019-07-01 0:00,0.6875215172767639,1.0104072093963623,0.14527282118797302,1.1157974004745483,0.009211327,0.000846991,0.052478559,0.015750313
2019-08-01 0:00,0.673582137,1.010223388671875,0.13998544216156006,1.1012003421783447,0.00939514,0.000828391,0.049699813,0.015039515681564808
2019-09-01 0:00,0.6760868430137634,1.009183645248413,0.14041393995285034,1.0942714214324951,0.009264063,0.000832009,0.050816365,0.015474582090973854
2019-10-01 0:00,0.6897883415222168,1.011009931564331,0.14175550639629364,1.1154489517211914,0.009192105,0.000859328,0.052375436,0.015686077997088432
2019-11-01 0:00,0.6765400767326355,1.000115990638733,0.14221514761447906,1.1019999980926514,0.009137009,0.000846332,0.051189906895160675,0.015611291863024235
2019-12-01 0:00,0.7001398801803589,1.0323859453201294,0.14314956963062286,1.120229721069336,0.009185013,0.00086479,0.052860550582408905,0.016136553
2020-01-01 0:00,0.6708257794380188,1.0315552949905396,0.14418154954910278,1.1029127836227417,0.009184676,0.000842375,0.053245868533849716,0.015823761001229286
2020-02-01 0:00,0.6580203175544739,1.036590576171875,0.14304310083389282,1.1030004024505615,0.009247614,0.000833264,0.051007133,0.015089989639818668
2020-03-01 0:00,0.6168993711471558,1.0416667461395264,0.14086094498634338,1.1030466556549072,0.00925626,0.000817862,0.041958630084991455,0.012564518488943577
2020-04-01 0:00,0.6555013060569763,1.0267994403839111,0.14133477210998535,1.087725043296814,0.009379983,0.000825907,0.042119450867176056,0.013686369
2020-05-01 0:00,0.6633498668670654,1.039933443069458,0.14012864232063293,1.1110000610351562,0.009279881,0.00081283,0.045142449,0.014183411374688148
2020-06-01 0:00,0.6871907711029053,1.0514694452285767,0.14125092327594757,1.1247202157974243,0.009294544,0.000834383,0.043371584,0.014291226863861084
2020-07-01 0:00,0.7203676700592041,1.1007153987884521,0.14270831644535065,1.1872254610061646,0.009552649,0.000840647,0.045464054,0.013638563454151154
2020-08-01 0:00,0.7373000383377075,1.1066844463348389,0.14567916095256805,1.1918240785598755,0.009475529,0.000847752,0.04597722,0.013489778153598309
2020-09-01 0:00,0.714360237,1.0876185894012451,0.14672653377056122,1.1742050647735596,0.009463961,0.000856267,0.044695731,0.012663821689784527
2020-10-01 0:00,0.7037599682807922,1.089766263961792,0.1489425003528595,1.1676785945892334,0.009564435,0.000885332,0.046848062,0.012684189714491367
2020-11-01 0:00,0.7400281429290771,1.1059132814407349,0.1520681232213974,1.1971460580825806,0.00960781,0.000905526,0.049905006,0.013159366324543953
2020-12-01 0:00,0.7689290642738342,1.1343270540237427,0.1533225029706955,1.2299896478652954,0.009697346,0.000920454,0.050274245,0.013418855145573616
2021-01-01 0:00,0.7644091248512268,1.1227163076400757,0.15560327470302582,1.213900089263916,0.009552923,0.000894911,0.048598185,0.013171760365366936
2021-02-01 0:00,0.7870000004768372,1.1011929512023926,0.1543710082769394,1.2073606252670288,0.009387027,0.000890179,0.047937601804733276,0.013385752215981483
2021-03-01 0:00,0.7608798146247864,1.0619205236434937,0.15218383073806763,1.1723604202270508,0.009065772,0.000883143,0.048600312,0.013174536637961864
2021-04-01 0:00,0.777762234,1.1001100540161133,0.1545308381319046,1.2127091884613037,0.009182399,0.000903644,0.049939323,0.013381632044911385
2021-05-01 0:00,0.7710099816322327,1.1109752655029297,0.1570499688386917,1.2190067768096924,0.009098602,0.000898594,0.050185435,0.013662191107869148
2021-06-01 0:00,0.7513599991798401,1.085894227027893,0.15472450852394104,1.1901928186416626,0.009046908,0.000884557,0.050497144,0.013750921934843063
2021-07-01 0:00,0.739609957,1.1048502922058105,0.15478678047657013,1.1867802143096924,0.009118264,0.000869089,0.050330419,0.013669979758560658
2021-08-01 0:00,0.7291233539581299,1.0902985334396362,0.1546766459941864,1.1796904802322388,0.009095539,0.000857993,0.049654283,0.013620917
2021-09-01 0:00,0.7179998159408569,1.0703773498535156,0.15456905961036682,1.1601601839065552,0.008933676,0.000842155,0.048777871,0.013727608136832714
2021-10-01 0:00,0.7531600594520569,1.092856764793396,0.15613533556461334,1.156136155128479,0.008784644,0.000851513,0.048684545,0.014256711
2021-11-01 0:00,0.714580238,1.0835762023925781,0.1565680205821991,1.1293437480926514,0.008787037,0.000839814,0.046123762,0.013433782383799553
2021-12-01 0:00,0.7249801754951477,1.0944511890411377,0.15693414211273193,1.132502794265747,0.008690891,0.000840414,0.048878003,0.013417145237326622
2022-01-01 0:00,0.6997998356819153,1.0739638805389404,0.15745551884174347,1.1152374744415283,0.008675886,0.000828013,0.048009984,0.012864085845649242
2022-02-01 0:00,0.7186489701271057,1.079217791557312,0.15832805633544922,1.118105411529541,0.008651642,0.00083501,0.04860707,0.012010424
2022-03-01 0:00,0.7503001093864441,1.0834587812423706,0.1575746089220047,1.1161835193634033,0.008195311,0.000826146,0.050306492,0.011981070041656494
2022-04-01 0:00,0.710883617,1.0260030031204224,0.15134316682815552,1.0546298027038574,0.00771117,0.000791528,0.049092527478933334,0.013752322
2022-05-01 0:00,0.7195202112197876,1.043590784072876,0.15014338493347168,1.0773539543151855,0.007825706,0.00080895,0.051199868,0.015482297167181969
2022-06-01 0:00,0.6880465745925903,1.0480202436447144,0.14925818145275116,1.044659138,0.007321233,0.000768208,0.049676209688186646,0.019060289
2022-07-01 0:00,0.7000839710235596,1.050627589225769,0.14829754829406738,1.022704005241394,0.007505817,0.000767536,0.049137633,0.016008966
2022-08-01 0:00,0.6857398152351379,1.0267783403396606,0.1447010487318039,1.0025062561035156,0.007208039,0.000740637,0.049683761,0.016676394268870354
2022-09-01 0:00,0.6512998938560486,1.025714635848999,0.14037254452705383,0.9829555749893188,0.006923721,0.000699218,0.04969053,0.017401896
2022-10-01 0:00,0.6401310563087463,1.0036029815673828,0.13790440559387207,0.9955002665519714,0.006765351,0.000703408,0.050453577,0.016262806951999664
2022-11-01 0:00,0.66840899,1.047877550125122,0.1396765112876892,1.0324499607086182,0.007207467,0.000754506,0.051996671,0.016444663
2022-12-01 0:00,0.6806999444961548,1.0817828178405762,0.14498427510261536,1.0728462934494019,0.007627183,0.000793078,0.051368721,0.013565761037170887
